***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***

2019-07-07 17:59:54;SN19011;measure;1,93;1,52;0,67;209;33;26;5;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,3;31,3;18,7;2019-07-07 15:59:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:00:54;SN19011;measure;1,39;1,30;0,68;228;35;27;6;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:00:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:01:54;SN19011;measure;1,91;1,56;0,72;244;38;33;6;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:01:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:02:54;SN19011;measure;2,66;2,10;0,78;234;31;27;8;12;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:02:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:03:54;SN19011;measure;1,19;1,12;0,67;262;42;19;7;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:03:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:04:54;SN19011;measure;2,47;1,71;0,65;217;39;15;10;8;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:04:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:05:54;SN19011;measure;1,29;1,17;0,59;242;40;11;5;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:05:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:06:54;SN19011;measure;2,40;2,15;0,88;230;48;20;18;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:06:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:07:54;SN19011;measure;1,79;1,65;0,76;210;47;24;12;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:07:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:08:54;SN19011;measure;2,03;1,65;0,67;228;44;18;7;7;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:08:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:09:54;SN19011;measure;1,70;1,55;0,70;224;46;19;8;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:09:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:10:54;SN19011;measure;4,06;1,93;0,70;208;31;26;7;12;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:10:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:11:54;SN19011;measure;3,23;1,54;0,69;246;39;23;8;5;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:11:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:12:54;SN19011;measure;2,84;1,98;0,74;260;33;15;9;9;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:12:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:13:54;SN19011;measure;1,90;1,67;0,69;212;44;16;6;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:13:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:14:54;SN19011;measure;1,63;1,49;0,70;219;33;21;11;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,3;31,3;18,7;2019-07-07 16:14:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:15:54;SN19011;measure;1,54;1,29;0,61;197;36;24;5;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:15:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:16:54;SN19011;measure;1,46;1,33;0,64;256;32;19;6;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:16:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:17:54;SN19011;measure;2,05;1,67;0,62;221;28;18;8;10;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:17:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:18:54;SN19011;measure;2,15;1,59;0,69;227;57;22;4;8;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:18:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:19:54;SN19011;measure;1,68;1,56;0,72;237;35;21;6;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:19:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:20:54;SN19011;measure;1,38;1,22;0,57;197;35;17;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:20:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:21:54;SN19011;measure;4,93;1,79;0,73;231;39;25;9;6;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:21:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:22:54;SN19011;measure;1,05;0,99;0,59;224;33;21;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:22:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:23:54;SN19011;measure;2,23;1,51;0,58;224;32;14;12;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:23:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:24:54;SN19011;measure;1,22;1,11;0,56;226;29;17;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:24:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:25:54;SN19011;measure;1,22;1,12;0,62;225;33;25;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:25:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:26:54;SN19011;measure;2,74;1,94;0,71;225;32;22;11;9;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:26:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:27:54;SN19011;measure;1,81;1,23;0,66;215;40;25;10;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:27:54;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:28:55;SN19011;measure;1,97;1,40;0,53;213;25;12;9;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:28:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:29:55;SN19011;measure;1,48;1,39;0,69;218;34;21;17;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:29:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:30:55;SN19011;measure;1,57;1,37;0,56;220;33;17;2;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:30:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:31:55;SN19011;measure;1,18;1,09;0,54;213;33;9;10;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:31:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:32:55;SN19011;measure;2,15;1,77;0,65;205;35;21;9;11;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:32:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:33:55;SN19011;measure;1,41;1,20;0,57;223;28;18;7;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 16:33:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:34:55;SN19011;measure;5,83;1,52;0,74;235;41;23;13;5;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:34:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:35:55;SN19011;measure;2,31;1,97;0,74;236;37;19;10;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:35:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:36:55;SN19011;measure;2,98;2,13;0,79;247;34;25;13;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:36:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:37:55;SN19011;measure;1,48;1,37;0,65;204;42;16;7;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:37:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:38:55;SN19011;measure;2,18;1,74;0,63;194;35;15;8;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:38:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:39:55;SN19011;measure;2,91;2,26;0,83;226;43;26;10;8;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:39:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:40:55;SN19011;measure;1,33;1,25;0,64;211;29;18;9;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:40:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:41:55;SN19011;measure;2,36;2,00;0,81;236;29;29;8;14;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:41:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:42:55;SN19011;measure;2,22;1,91;0,74;210;28;27;7;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:42:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:43:55;SN19011;measure;1,45;1,30;0,63;224;29;23;6;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:43:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:44:55;SN19011;measure;2,11;1,90;0,76;211;45;23;9;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:44:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:45:55;SN19011;measure;1,72;1,54;0,65;217;34;16;8;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:45:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:46:55;SN19011;measure;1,16;1,12;0,66;210;36;23;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:46:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:47:55;SN19011;measure;2,18;1,68;0,67;226;38;19;5;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:47:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:48:55;SN19011;measure;1,89;1,55;0,67;210;37;27;5;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:48:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:49:55;SN19011;measure;3,64;1,92;0,71;226;38;20;6;10;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:49:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:50:55;SN19011;measure;1,72;1,54;0,69;230;43;18;6;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:50:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:51:55;SN19011;measure;3,08;2,26;0,71;203;29;25;10;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:51:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:52:55;SN19011;measure;2,35;2,02;0,75;225;42;18;8;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:52:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:53:55;SN19011;measure;1,26;1,20;0,65;202;34;25;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:53:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:54:55;SN19011;measure;2,12;1,86;0,73;203;34;18;17;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:54:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:55:55;SN19011;measure;1,87;1,57;0,73;231;46;25;8;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:55:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:56:55;SN19011;measure;2,25;2,05;0,84;244;46;17;14;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 16:56:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:57:55;SN19011;measure;2,71;1,78;0,68;219;32;22;8;7;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 16:57:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:58:55;SN19011;measure;1,71;1,53;0,71;230;47;19;7;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,5;2019-07-07 16:58:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 18:59:55;SN19011;measure;2,84;1,88;0,71;237;45;23;6;6;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,5;2019-07-07 16:59:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:00:55;SN19011;measure;1,96;1,67;0,74;198;49;22;9;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:00:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:01:55;SN19011;measure;2,34;1,91;0,74;205;35;28;9;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:01:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:02:55;SN19011;measure;6,20;1,50;0,76;231;43;25;8;9;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:02:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:03:55;SN19011;measure;1,46;1,37;0,69;223;41;17;10;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:03:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:04:55;SN19011;measure;2,07;1,66;0,68;203;45;15;12;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:04:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:05:55;SN19011;measure;2,09;1,42;0,60;223;22;14;8;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:05:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:06:55;SN19011;measure;2,23;1,84;0,73;217;38;23;10;8;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:06:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:07:55;SN19011;measure;1,40;1,25;0,62;212;42;18;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:07:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:08:55;SN19011;measure;1,42;1,32;0,64;207;44;20;7;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:08:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:09:55;SN19011;measure;2,01;1,80;0,69;203;25;21;8;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:09:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:10:55;SN19011;measure;1,78;1,50;0,65;211;37;17;7;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:10:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:11:55;SN19011;measure;1,85;1,53;0,67;209;32;22;7;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,6;2019-07-07 17:11:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:12:55;SN19011;measure;2,23;1,94;0,77;197;43;14;14;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:12:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:13:55;SN19011;measure;1,85;1,53;0,68;218;42;17;7;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:13:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:14:55;SN19011;measure;1,86;1,67;0,76;226;30;26;8;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:14:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:15:55;SN19011;measure;1,32;1,26;0,69;219;46;19;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:15:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:16:55;SN19011;measure;1,68;1,50;0,61;189;31;21;6;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:16:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:17:55;SN19011;measure;2,34;1,86;0,70;189;42;24;5;14;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 17:17:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:18:55;SN19011;measure;1,61;1,47;0,69;221;35;23;7;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:18:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:19:55;SN19011;measure;2,68;2,13;0,78;233;34;20;9;14;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:19:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:20:55;SN19011;measure;1,86;1,64;0,69;223;39;24;5;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:20:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:21:55;SN19011;measure;1,94;1,68;0,65;199;31;22;6;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 17:21:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:22:55;SN19011;measure;2,07;1,40;0,62;165;36;18;11;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,7;2019-07-07 17:22:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 19:23:55;SN19011;measure;1,26;1,18;0,68;220;33;26;8;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;31,2;31,2;18,8;2019-07-07 17:23:55;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
