
***begin of header***
date&time [local time];type;PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];CalPM10;CalPM4;CalPM2.5;CalPM1;T-fact;T-out [°C];T-aerosol[°C];rH [%];status;date&time [UTC];longitude;lattitude;height [m];serial-no;time-resolution;software-version;cell-no;last calibration [local time]
2020-08-16 17:15:00;measure;24,6;22,3;18,8;17,4;1,1;1,2;1,1;1,1;0,8;31,6;39,7;24,5;800,0;2020-08-16 15:14:04;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:20:00;measure;24,2;22,4;18,8;17,1;1,1;1,2;1,1;1,1;0,8;31,6;39,6;25,2;800,0;2020-08-16 15:19:04;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:25:00;measure;24,4;22,2;18,7;17,0;1,1;1,2;1,1;1,1;0,8;31,4;39,6;25,0;800,0;2020-08-16 15:24:04;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:30:00;measure;24,3;22,2;18,8;17,1;1,1;1,2;1,1;1,1;0,8;31,9;39,6;25,0;800,0;2020-08-16 15:29:05;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:35:00;measure;24,1;21,8;18,5;16,8;1,1;1,2;1,1;1,1;0,8;31,7;39,6;25,3;800,0;2020-08-16 15:34:05;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:40:00;measure;23,6;21,7;18,5;16,8;1,1;1,2;1,1;1,1;0,8;31,6;39,6;25,7;800,0;2020-08-16 15:39:05;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:45:00;measure;23,6;21,5;18,4;16,6;1,1;1,2;1,1;1,1;0,8;31,3;39,6;25,2;800,0;2020-08-16 15:44:05;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:50:00;measure;23,8;21,5;18,5;16,7;1,1;1,2;1,1;1,1;0,8;31,4;39,5;25,3;800,0;2020-08-16 15:49:05;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:55:00;measure;23,8;21,5;18,5;16,7;1,1;1,2;1,1;1,1;0,8;31,4;39,5;25,8;800,0;2020-08-16 15:54:06;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:00:00;measure;24,2;21,9;18,7;16,8;1,1;1,2;1,1;1,1;0,8;31,6;39,5;26,0;800,0;2020-08-16 15:59:06;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:05:00;measure;24,7;22,0;19,0;16,9;1,1;1,2;1,1;1,1;0,8;31,4;39,5;26,2;800,0;2020-08-16 16:04:06;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:10:00;measure;24,8;22,1;19,0;16,9;1,1;1,2;1,1;1,1;0,8;31,4;39,5;25,8;800,0;2020-08-16 16:09:06;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:15:00;measure;24,2;21,7;18,8;17,0;1,1;1,2;1,1;1,1;0,8;31,2;39,4;26,0;800,0;2020-08-16 16:14:06;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:20:00;measure;23,3;21,5;18,6;16,8;1,1;1,2;1,1;1,1;0,8;31,2;39,4;25,9;800,0;2020-08-16 16:19:07;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:25:00;measure;23,3;21,3;18,3;16,6;1,1;1,2;1,1;1,1;0,8;31,6;39,4;26,1;800,0;2020-08-16 16:24:07;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:30:00;measure;23,4;21,2;18,0;16,4;1,1;1,2;1,1;1,1;0,8;31,4;39,4;26,2;800,0;2020-08-16 16:29:07;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:35:00;measure;23,5;21,1;17,9;16,1;1,1;1,2;1,1;1,1;0,8;31,0;39,3;25,8;800,0;2020-08-16 16:34:07;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:40:00;measure;23,5;20,7;17,8;16,1;1,1;1,2;1,1;1,1;0,8;31,1;39,3;25,7;800,0;2020-08-16 16:39:07;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:45:00;measure;23,6;20,7;17,7;15,9;1,1;1,2;1,1;1,1;0,8;31,2;39,3;25,7;800,0;2020-08-16 16:44:08;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:50:00;measure;23,3;20,6;17,7;16,1;1,1;1,2;1,1;1,1;0,8;30,9;39,2;26,0;800,0;2020-08-16 16:49:08;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 18:55:00;measure;22,6;20,6;17,7;16,0;1,1;1,2;1,1;1,1;0,8;30,6;39,2;26,1;800,0;2020-08-16 16:54:08;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:00:00;measure;22,4;20,6;17,7;16,0;1,1;1,2;1,1;1,1;0,8;31,0;39,1;26,1;800,0;2020-08-16 16:59:08;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:05:00;measure;21,7;20,2;17,3;15,6;1,1;1,2;1,1;1,1;0,8;31,0;39,1;26,4;800,0;2020-08-16 17:04:08;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:10:00;measure;22,3;20,4;17,3;15,5;1,1;1,2;1,1;1,1;0,8;30,8;39,0;26,1;800,0;2020-08-16 17:09:08;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:15:00;measure;22,1;20,1;17,5;15,5;1,1;1,2;1,1;1,1;0,8;30,9;39,0;26,4;800,0;2020-08-16 17:14:09;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:20:00;measure;22,3;20,2;17,5;15,8;1,1;1,2;1,1;1,1;0,8;30,9;39,0;26,6;800,0;2020-08-16 17:19:09;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:25:00;measure;21,9;20,1;17,2;15,7;1,1;1,2;1,1;1,1;0,8;30,8;38,9;26,8;800,0;2020-08-16 17:24:09;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:30:00;measure;22,1;20,1;16,9;15,8;1,1;1,2;1,1;1,1;0,8;30,7;38,9;26,5;800,0;2020-08-16 17:29:09;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:35:00;measure;22,3;19,9;16,9;15,4;1,1;1,2;1,1;1,1;0,8;30,7;38,9;26,6;800,0;2020-08-16 17:34:09;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:40:00;measure;22,1;19,4;17,0;15,5;1,1;1,2;1,1;1,1;0,8;30,7;38,8;26,6;800,0;2020-08-16 17:39:10;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:45:00;measure;22,3;19,3;16,7;15,0;1,1;1,2;1,1;1,1;0,8;30,4;38,7;26,7;800,0;2020-08-16 17:44:10;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:50:00;measure;22,4;19,7;16,9;15,1;1,1;1,2;1,1;1,1;0,8;30,3;38,7;26,9;800,0;2020-08-16 17:49:10;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 19:55:00;measure;22,7;20,1;16,6;14,9;1,1;1,2;1,1;1,1;0,8;30,0;38,5;27,1;800,0;2020-08-16 17:54:10;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:00:00;measure;22,1;19,8;16,8;15,1;1,1;1,2;1,1;1,1;0,8;29,9;38,5;27,3;800,0;2020-08-16 17:59:10;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:05:00;measure;21,4;19,5;16,6;15,1;1,1;1,2;1,1;1,1;0,8;30,0;38,4;27,7;800,0;2020-08-16 18:04:11;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:10:00;measure;20,3;18,8;16,2;14,7;1,1;1,2;1,1;1,1;0,8;30,1;38,3;27,9;800,0;2020-08-16 18:09:11;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:15:00;measure;20,3;18,8;16,0;14,5;1,1;1,2;1,1;1,1;0,8;29,8;38,3;27,8;800,0;2020-08-16 18:14:11;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:20:00;measure;20,6;18,6;15,5;13,9;1,1;1,2;1,1;1,1;0,8;29,7;38,2;27,9;800,0;2020-08-16 18:19:11;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:25:00;measure;20,5;18,3;15,5;13,9;1,1;1,2;1,1;1,1;0,8;29,6;38,1;28,0;800,0;2020-08-16 18:24:11;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:30:00;measure;20,2;17,8;15,1;13,7;1,1;1,2;1,1;1,1;0,8;29,8;37,9;28,3;800,0;2020-08-16 18:29:12;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:35:00;measure;20,6;17,7;15,1;13,7;1,1;1,2;1,1;1,1;0,8;29,7;37,9;28,5;800,0;2020-08-16 18:34:12;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:40:00;measure;21,1;17,9;15,0;13,5;1,1;1,2;1,1;1,1;0,8;29,5;37,8;28,9;800,0;2020-08-16 18:39:12;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:45:00;measure;20,5;17,6;14,6;13,1;1,1;1,2;1,1;1,1;0,8;29,3;37,7;29,0;800,0;2020-08-16 18:44:12;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:50:00;measure;20,0;17,1;14,6;13,1;1,1;1,2;1,1;1,1;0,8;29,3;37,6;29,0;800,0;2020-08-16 18:49:12;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 20:55:00;measure;19,2;16,6;14,4;13,1;1,1;1,2;1,1;1,1;0,8;29,4;37,5;29,3;800,0;2020-08-16 18:54:13;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:00:00;measure;19,4;17,0;14,6;13,2;1,1;1,2;1,1;1,1;0,8;29,2;37,5;29,4;800,0;2020-08-16 18:59:13;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:05:00;measure;18,6;16,7;14,1;12,8;1,1;1,2;1,1;1,1;0,8;29,0;37,4;29,8;800,0;2020-08-16 19:04:13;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:10:00;measure;18,4;16,6;14,2;12,8;1,1;1,2;1,1;1,1;0,8;29,0;37,3;30,0;800,0;2020-08-16 19:09:13;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:15:00;measure;17,7;15,7;13,5;12,1;1,1;1,2;1,1;1,1;0,8;29,2;37,2;30,2;800,0;2020-08-16 19:14:13;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:20:00;measure;17,7;15,4;13,2;12,0;1,1;1,2;1,1;1,1;0,8;29,1;37,1;30,4;800,0;2020-08-16 19:19:14;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:25:00;measure;17,4;15,3;12,7;11,3;1,1;1,2;1,1;1,1;0,8;28,9;37,0;30,6;800,0;2020-08-16 19:24:14;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:30:00;measure;17,3;15,5;12,9;11,4;1,1;1,2;1,1;1,1;0,8;28,9;37,0;30,7;800,0;2020-08-16 19:29:14;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:35:00;measure;16,7;15,4;12,7;11,3;1,1;1,2;1,1;1,1;0,8;28,9;36,9;30,9;800,0;2020-08-16 19:34:14;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:40:00;measure;16,3;14,8;12,6;11,3;1,1;1,2;1,1;1,1;0,8;28,9;36,9;31,2;800,0;2020-08-16 19:39:14;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:45:00;measure;15,6;14,1;12,0;11,0;1,1;1,2;1,1;1,1;0,8;28,8;36,9;31,2;800,0;2020-08-16 19:44:15;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:50:00;measure;15,5;13,8;11,8;10,7;1,1;1,2;1,1;1,1;0,8;28,9;36,8;31,4;800,0;2020-08-16 19:49:15;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 21:55:00;measure;15,5;14,3;12,1;11,1;1,1;1,2;1,1;1,1;0,8;28,4;36,7;31,4;800,0;2020-08-16 19:54:15;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:00:00;measure;15,9;14,5;12,2;11,1;1,1;1,2;1,1;1,1;0,8;28,4;36,7;31,5;800,0;2020-08-16 19:59:15;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:05:00;measure;15,7;14,4;12,1;11,1;1,1;1,2;1,1;1,1;0,8;28,5;36,6;31,6;800,0;2020-08-16 20:04:15;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:10:00;measure;15,3;14,0;11,7;10,8;1,1;1,2;1,1;1,1;0,8;28,4;36,5;31,7;800,0;2020-08-16 20:09:16;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:15:00;measure;15,1;14,1;11,8;10,9;1,1;1,2;1,1;1,1;0,8;28,4;36,5;31,9;800,0;2020-08-16 20:14:16;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:20:00;measure;14,8;13,9;11,8;10,8;1,1;1,2;1,1;1,1;0,8;28,5;36,4;32,1;800,0;2020-08-16 20:19:16;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:25:00;measure;14,8;13,7;11,6;10,5;1,1;1,2;1,1;1,1;0,8;28,3;36,4;32,2;800,0;2020-08-16 20:24:16;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:30:00;measure;14,6;13,6;11,3;10,5;1,1;1,2;1,1;1,1;0,8;28,3;36,4;32,3;800,0;2020-08-16 20:29:16;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:35:00;measure;14,7;13,6;11,4;10,5;1,1;1,2;1,1;1,1;0,8;28,2;36,3;32,4;800,0;2020-08-16 20:34:17;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:40:00;measure;14,1;13,3;11,4;10,5;1,1;1,2;1,1;1,1;0,8;28,3;36,3;32,5;800,0;2020-08-16 20:39:17;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:45:00;measure;14,4;12,8;11,4;10,5;1,1;1,2;1,1;1,1;0,8;28,0;36,3;32,5;800,0;2020-08-16 20:44:17;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:50:00;measure;14,0;12,5;11,2;10,4;1,1;1,2;1,1;1,1;0,8;28,0;36,2;32,5;800,0;2020-08-16 20:49:17;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 22:55:00;measure;14,6;12,8;11,1;10,4;1,1;1,2;1,1;1,1;0,8;28,1;36,2;32,6;800,0;2020-08-16 20:54:17;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:00:00;measure;14,1;12,9;11,0;10,4;1,1;1,2;1,1;1,1;0,8;28,0;36,2;32,8;800,0;2020-08-16 20:59:18;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:05:00;measure;14,1;12,8;11,1;10,5;1,1;1,2;1,1;1,1;0,8;27,7;36,1;32,8;800,0;2020-08-16 21:04:18;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:10:00;measure;13,6;12,6;11,3;10,6;1,1;1,2;1,1;1,1;0,8;27,7;36,1;33,0;800,0;2020-08-16 21:09:18;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:15:00;measure;13,5;12,5;11,1;10,3;1,1;1,2;1,1;1,1;0,8;27,6;36,0;33,0;800,0;2020-08-16 21:14:18;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:20:00;measure;13,9;12,8;11,1;10,2;1,1;1,2;1,1;1,1;0,8;27,6;36,0;33,2;800,0;2020-08-16 21:19:18;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:25:00;measure;14,7;13,2;11,1;10,2;1,1;1,2;1,1;1,1;0,8;27,4;36,0;33,2;800,0;2020-08-16 21:24:19;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:30:00;measure;14,9;13,4;11,3;10,2;1,1;1,2;1,1;1,1;0,8;27,5;35,9;33,3;800,0;2020-08-16 21:29:19;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:35:00;measure;14,8;13,2;11,4;10,3;1,1;1,2;1,1;1,1;0,8;27,3;35,9;33,5;800,0;2020-08-16 21:34:19;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:40:00;measure;14,8;13,5;11,8;10,8;1,1;1,2;1,1;1,1;0,8;27,3;35,8;33,5;800,0;2020-08-16 21:39:19;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:45:00;measure;15,0;13,6;11,8;10,8;1,1;1,2;1,1;1,1;0,8;26,9;35,8;33,7;800,0;2020-08-16 21:44:19;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:50:00;measure;14,1;13,1;11,1;10,4;1,1;1,2;1,1;1,1;0,8;26,4;35,7;32,8;800,0;2020-08-16 21:49:20;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 23:55:00;measure;13,0;11,9;10,0;9,4;1,1;1,2;1,1;1,1;0,8;26,5;35,5;32,7;800,0;2020-08-16 21:54:20;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 24:00:00;measure;11,5;10,3;8,7;8,3;1,1;1,2;1,1;1,1;0,8;27,0;35,4;31,4;800,0;2020-08-16 21:59:20;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
